birthDateDay,birthDateMonth,birthDateYear,bodytype,drinking,educationValue,gender,heightCm,locationFormatted,smoking,username,lat,long,minAge,maxAge,age,sexPreference,orientation
26,11,1972,fit,socially,two_year_college,woman,155,taipei,no,arenawang,24.98518203,121.6430608,35,50,44,man,straight
28,2,1976,thin,,university,man,173,taipei,,an_anonymoussss,25.02191388,121.6432226,30,40,40,woman,straight
16,5,1980,,,,woman,0,taipei,,qqbe,25.0329636,121.6432711,25,58,36,man,straight
1,4,1990,,,,woman,155,taipei,no,jo12345aa,24.91847762,121.6432957,28,40,26,man,straight
12,1,1982,,,,woman,0,taipei,,jordan-wang,25.0845765,121.6435124,24,54,35,man,straight
8,3,1988,,,,woman,0,taipei,,appleshih,25.0046998,121.6436298,25,42,28,man,straight
2,1,1987,average_build,socially,university,woman,150,taipei,no,lovechuchu,25.06937817,121.6437266,26,37,30,man,straight
25,12,1979,average_build,socially,university,woman,173,taipei,no,natalieishare,25.04072557,121.6439251,30,48,37,man,straight
4,6,1986,,often,,woman,0,taipei,no,evelynshadow,25.05429359,121.6440785,27,42,30,man,straight
21,10,1988,average_build,socially,university,woman,164,taipei,no,judychuchu,25.14817097,121.6441153,19,30,28,man,straight
28,5,1981,,,,woman,155,taipei,no,iamtrublemaker,25.08738537,121.6442445,35,54,35,man,straight
17,7,1987,fit,socially,,man,180,taipei,no,noodle__soup,25.00967393,121.6443742,18,27,29,woman,straight
23,5,1980,thin,often,,woman,163,taipei,no,medusa_w,25.08013341,121.6445084,35,46,36,man,straight
7,9,1989,average_build,socially,university,woman,157,taipei,no,nichathetank,25.12082971,121.6445635,20,40,27,man,straight
15,1,1988,curvy,socially,university,woman,160,taipei,no,stacy198801,24.94862625,121.6446347,26,36,28,man,straight
17,12,1986,,socially,,man,0,taipei,yes,bringsean,25.1329636,121.6448219,22,46,30,woman,straight
16,3,1987,average_build,socially,post_grad,man,175,taipei,no,yanellev,25.12181048,121.6452587,18,35,29,woman,straight
21,7,1993,fit,not_at_all,,man,180,taipei,no,k54ru6z,25.0329636,121.6457839,20,28,23,woman,straight
13,5,1993,,socially,university,woman,163,taipei,no,cai0633,25.02268082,121.6461184,22,36,23,man,straight
3,12,1981,,socially,university,man,162,taipei,no,playbbgun,25.13520799,121.6461828,30,35,35,woman,straight
2,6,1992,,socially,university,man,176,taipei,no,nushgnay20602991,25.2630521,121.6465079,19,30,24,woman,straight
24,10,1982,average_build,socially,post_grad,woman,175,taipei,no,yiannlew,25.00493557,121.6466647,30,45,34,man,straight
15,3,1993,,,,woman,0,taipei,,jocelyn-c,25.07009888,121.6469719,18,32,23,man,straight
3,1,1987,,,,man,182,taipei,yes,neon_days,25.12658062,121.6469719,20,34,30,woman,straight
27,3,1993,,,,woman,0,taipei,,delililii,25.00862498,121.6472981,18,30,23,man,straight
2,9,1993,average_build,,university,man,168,taipei,sometimes,chandankumar1993,25.06867789,121.6476186,18,30,23,woman,straight
7,7,1982,,socially,post_grad,man,0,taipei,no,arron7760,25.38158745,121.6482083,20,40,34,woman,straight
1,10,1987,,,,man,0,taipei,,abas1_taco,25.20042771,121.6482551,21,44,29,woman,straight
8,10,1975,,,university,woman,0,taipei,no,dorischeng1008,24.87280735,121.6487601,30,45,41,man,straight
29,12,1992,fit,,,woman,0,taipei,,chenhungju,25.06819395,121.6492591,20,32,24,man,straight
14,3,1994,,,,man,171,taipei,,jay94691,25.02391967,121.649312,18,30,22,woman,straight
5,3,1994,,,,woman,0,taipei,,hsuying_,24.97986625,121.6494163,18,28,22,man,straight
21,7,1971,,socially,,woman,168,taipei,no,abigail0730,25.19001488,121.6494604,40,50,45,man,straight
12,5,1980,,,,woman,0,taipei,no,nnyyff,25.08393021,121.6495177,30,45,36,man,straight
26,1,1987,,socially,,woman,167,taipei,no,yentsu,25.01165212,121.6497641,29,38,29,man,straight
2,2,1987,a_little_extra,socially,university,woman,160,taipei,no,feliciacia,25.08779389,121.6499679,21,44,29,man,straight
28,3,1993,rather_not_say,socially,,woman,156,taipei,no,shirley399,24.97055225,121.6505332,24,32,23,man,straight
2,3,1989,,,,man,0,taipei,,kaikaiweii,25.01920213,121.6508813,20,40,27,woman,straight
12,1,1995,,socially,,woman,0,taipei,no,elainebahn,25.25261678,121.6511411,18,28,21,man,straight
18,3,1983,fit,socially,university,man,183,taipei,no,anbarc,25.01092503,121.6512551,28,36,33,woman,straight
16,9,1983,average_build,socially,,man,175,taipei,no,adventurer919,25.07346204,121.6516337,23,35,33,woman,straight
5,9,1993,,,,woman,0,taipei,,hyacinthdialino,25.00230821,121.6518142,25,38,23,man,straight
1,7,1993,,,,woman,0,taipei,,celiahoneylin,25.05595211,121.6522615,25,37,23,man,straight
19,6,1989,,socially,university,woman,158,taipei,no,ladycoco9,25.09029918,121.6522689,27,35,27,man,straight
21,10,1992,,,,woman,0,taipei,,onlyforninel,25.09631202,121.6522955,18,25,24,woman,gay
28,1,1985,,,post_grad,man,183,taipei,no,legend---ary,24.98250488,121.6523833,22,30,31,woman,straight
23,9,1986,full_figured,socially,post_grad,woman,172,taipei,no,drymartinia,25.14407471,121.6523833,29,56,30,man,straight
4,11,1992,fit,socially,post_grad,man,171,taipei,no,timonade,25.05637497,121.6527284,18,42,24,woman,straight
23,6,1986,fit,socially,university,woman,167,taipei,no,emma38s,25.05905056,121.6531461,27,35,30,man,straight
19,11,1985,,,,woman,0,taipei,,_o_mathilde,25.02314363,121.6532929,22,42,31,man,straight
11,8,1988,average_build,socially,,woman,0,taipei,no,emlincs77,25.07756051,121.653522,25,33,28,man,straight
13,10,1970,average_build,socially,university,man,173,taipei,no,troyhan,24.93234758,121.6541365,20,45,46,woman,straight
11,3,1986,average_build,socially,university,man,176,taipei,no,dale32215,25.0821762,121.6543639,18,35,30,woman,straight
17,10,1992,,,,woman,0,taipei,,wulanta,25.10727701,121.6545073,23,28,24,man,straight
9,11,1983,,,university,woman,0,taipei,no,hoyingying,25.04197261,121.6547472,30,42,33,man,straight
1,1,1985,curvy,socially,,woman,0,taipei,,fellatia69,24.80107954,121.6552472,22,55,32,man,straight
20,10,1985,average_build,socially,,man,0,taipei,no,donlovesmaja,25.0210411,121.6556524,25,99,31,woman,straight
23,9,1988,,,,man,0,taipei,,louisejam,24.99744751,121.6563359,21,42,28,woman,straight
1,6,1982,average_build,socially,post_grad,woman,165,taipei,no,vw61,25.0194168,121.656773,33,52,34,man,straight
6,4,1982,,,,woman,0,taipei,,specialanne,25.10256587,121.6570156,28,40,34,man,straight
18,10,1994,,not_at_all,university,man,176,taipei,no,kelvinlun,25.04813601,121.6573808,18,30,22,woman,straight
13,8,1988,,,,woman,0,taipei,,beikuan,24.72629693,121.6574268,25,32,28,man,straight
3,2,1985,,,,woman,0,taipei,no,crazylinda,25.03107324,121.6578056,22,48,31,man,straight
17,11,1991,,,,woman,0,taipei,,peppercat17,24.96516699,121.6579776,19,34,25,man,straight
1,12,1982,,,,man,0,taipei,,bennycool82,25.03075121,121.6582298,18,60,34,woman,straight
21,10,1982,,,,woman,0,taipei,,iris9802,25.04971618,121.6586258,23,52,34,man,straight
1,12,1983,,,,man,0,taipei,,victor12tsai,25.03003962,121.6587601,22,32,33,woman,straight
20,3,1987,average_build,not_at_all,university,woman,163,taipei,no,fremalyn,24.97414007,121.6593865,21,44,29,man,straight
31,7,1987,a_little_extra,socially,university,man,181,taipei,no,dahweng,25.1449039,121.6594635,21,44,29,woman,straight
26,2,1994,,,,man,182,taipei,,scottlee_1994,24.98168155,121.6601014,18,28,22,woman,straight
4,5,1992,fit,socially,,man,178,taipei,no,charleswu,25.02370434,121.6606649,22,30,24,man,gay
3,12,1977,,,,woman,0,taipei,,yamiebenz,25.04894534,121.661034,38,52,39,man,straight
8,8,1988,,,,woman,0,taipei,,sam0808thecat,25.14201232,121.6613864,21,42,28,man,straight
8,8,1979,curvy,not_at_all,two_year_college,woman,161,taipei,no,ronskie-o-matic,25.0329636,121.6616835,36,50,37,man,straight
12,8,1978,curvy,socially,post_grad,woman,152,taipei,no,raga8088,25.16145522,121.6618554,30,46,38,man,straight
15,12,1988,,,,man,0,taipei,,a5121231,24.98221733,121.662201,21,42,28,woman,straight
2,11,1993,,,,man,0,taipei,,sikorsky000,25.08305305,121.6629878,18,32,23,woman,straight
14,8,1990,,,,woman,0,taipei,,chocoann-chen,24.95235358,121.6631279,20,38,26,man,straight
9,8,1987,,,,woman,0,taipei,,yun-huang,24.96993839,121.663466,28,34,29,man,straight
16,3,1990,,,,woman,0,taipei,,xoxoxox2584,24.93731143,121.6639775,26,35,26,man,straight
16,11,1995,,socially,university,woman,157,taipei,,freya_frederica,24.93101132,121.6640183,18,28,21,man,straight
7,10,1984,,,university,man,0,taipei,,jjack_taco,25.03598475,121.6641922,23,50,32,woman,straight
23,6,1980,,,post_grad,woman,160,taipei,no,amberliu530,25.02793004,121.6649032,30,45,36,man,straight
3,5,1976,rather_not_say,not_at_all,university,man,178,taipei,no,taipeidaniel,25.01302058,121.6650437,18,99,40,woman,straight
2,8,1992,fit,often,high_school,man,191,taipei,sometimes,timothyfg,25.04987454,121.6652099,18,28,24,woman,straight
12,11,1970,fit,socially,post_grad,man,172,taipei,no,eric_th,24.81928839,121.6654268,38,45,46,woman,straight
25,10,1985,fit,,university,woman,152,taipei,no,helloting,25.14508481,121.6656356,29,38,31,man,straight
18,7,1993,,,,woman,0,taipei,,kaitlynhung,25.0509708,121.6657218,18,32,23,man,straight
6,1,1977,,,,man,0,taipei,,mswift1976,25.07905578,121.6657403,18,60,40,woman,straight
13,12,1995,,,,woman,0,taipei,,blair_real,25.27334822,121.6658284,18,28,21,man,straight
14,4,1988,fit,socially,university,man,168,taipei,no,schwar29,24.93248513,121.6659053,21,35,28,woman,straight
7,1,1976,fit,socially,university,man,170,taipei,no,hazel_39,24.98206951,121.6660692,21,45,41,woman,straight
5,10,1985,,,,woman,0,taipei,,zyxstuv,25.08211104,121.6664577,32,48,31,man,straight
29,6,1993,thin,socially,,man,168,taipei,no,waystobe,24.87095243,121.6666414,18,26,23,woman,straight
20,12,1985,,socially,university,woman,0,taipei,,charliejialin,25.0639269,121.6667782,22,46,31,man,straight
10,1,1981,a_little_extra,socially,,woman,0,taipei,no,popopeng,25.01367426,121.6668761,28,45,36,man,straight
15,9,1980,average_build,not_at_all,university,man,165,taipei,no,hengpin,24.99055289,121.6670752,24,45,36,woman,straight
8,9,1991,,,,man,172,taipei,,jasonwenstron,24.9427197,121.6671217,19,33,25,woman,straight
3,8,1976,average_build,socially,university,woman,160,taipei,,chunlee83,24.98903055,121.6671584,35,45,40,man,straight
23,9,1980,,,,man,0,taipei,,ozdiamond,25.09932162,121.6671812,18,99,36,woman,straight
24,7,1985,average_build,not_at_all,post_grad,man,183,taipei,no,asormer,25.064092,121.6672232,22,34,31,woman,straight
24,9,1970,,socially,university,woman,160,taipei,no,yangxiaohui,25.19501894,121.6676166,43,58,46,man,straight
9,10,1990,,,,woman,0,taipei,,kaixuankao,25.03439217,121.6681163,25,36,26,man,straight
7,10,1988,,socially,university,woman,160,taipei,no,xbisoux,25.09418809,121.6684571,28,32,28,man,straight
29,8,1987,fit,socially,post_grad,man,181,taipei,no,eddie_vv,25.00624604,121.6687788,20,31,29,woman,straight
28,6,1987,average_build,socially,post_grad,woman,163,taipei,no,bingoops,25.05058475,121.6688751,30,36,29,man,straight
20,5,1992,,,,man,180,taipei,no,flyn_t,25.12610085,121.6688751,19,34,24,woman,straight
20,5,1987,,,,man,0,taipei,,ssssasasaaasrhs,24.98829859,121.6692004,26,99,29,woman,straight
10,4,1994,fit,socially,university,man,178,taipei,no,firerainy,25.0971427,121.6695277,18,30,22,woman,straight
6,2,1989,,,,woman,0,taipei,,wlienntw,25.02919002,121.6699564,26,35,27,man,straight
11,10,1989,,,,woman,0,taipei,,saladsarah,25.07282693,121.6701039,20,40,27,man,straight
15,1,1994,,,,woman,0,taipei,,yuki90969,25.37841815,121.6705319,18,30,22,man,straight
1,1,1970,,,,woman,0,taipei,,chen-ting,25.04014493,121.6713871,30,78,47,man,straight
26,4,1986,fit,socially,university,man,173,taipei,no,paipai426,24.92793078,121.6718098,18,35,30,woman,straight
8,2,1986,fit,socially,,man,173,taipei,sometimes,pierricko,24.86976916,121.6719485,21,33,30,woman,straight
5,4,1979,,,,man,0,taipei,,capfa,24.79069556,121.6720258,25,45,37,woman,straight
4,7,1991,average_build,,post_grad,man,179,taipei,,jerome-belgium,24.95116059,121.6721341,19,36,25,woman,straight
13,2,1986,,,,woman,0,taipei,,djiloveyou2002,25.14065591,121.6722644,22,46,30,man,straight
24,12,1988,average_build,,,woman,160,taipei,,icegorgeous,24.97890955,121.6723234,27,40,28,man,straight
8,9,1977,,,,woman,0,taipei,,katewangang,25.12831812,121.6724828,26,64,39,man,straight
21,3,1974,,socially,,woman,160,taipei,,miajazztw,25.04008949,121.6727714,27,38,42,man,straight
5,10,1985,fit,socially,post_grad,man,188,taipei,sometimes,dmtravis,25.00017671,121.6730501,25,38,31,woman,straight
21,7,1992,,socially,,man,175,taipei,no,yuchenwang,25.07335132,121.6732435,19,34,24,woman,straight
29,7,1982,,often,post_grad,woman,161,taipei,,royecatalina,25.02461868,121.6733405,23,40,34,man,straight
27,2,1983,,,two_year_college,man,0,taipei,,jahgod999,24.99482296,121.6735349,20,36,33,woman,straight
6,7,1976,,socially,university,woman,0,taipei,no,justine0706,25.32564653,121.6736358,43,60,40,man,straight
4,12,1977,average_build,socially,university,woman,160,taipei,no,nellchen,25.19380276,121.6737859,30,47,39,man,straight
12,11,1990,,not_at_all,,man,0,taipei,no,ming_1990,24.98669111,121.6745177,20,38,26,woman,straight
1,12,1988,fit,socially,,man,181,taipei,no,_blaze_,25.11279553,121.6745582,19,36,28,woman,straight
5,6,1987,,socially,,man,0,taipei,no,pkuhtkimo,25.09189546,121.6750158,26,44,29,woman,straight
29,10,1975,,,,man,0,taipei,,trek2100,25.29751386,121.6755392,24,41,41,woman,straight
24,7,1987,average_build,socially,university,woman,164,taipei,no,mimimomo724,25.10081497,121.6755717,28,40,29,man,straight
4,6,1989,,,,woman,0,taipei,,jean-168,25.0043513,121.6758562,20,40,27,man,straight
1,7,1984,,not_at_all,university,man,0,taipei,no,amr3335,25.13225438,121.6760987,23,50,32,woman,straight
2,3,1993,,,university,woman,169,taipei,no,xxluellaxx,25.22445296,121.6760987,18,28,23,man,straight
24,1,1975,fit,socially,university,man,183,taipei,no,brentink,25.04267234,121.6765379,24,34,41,woman,straight
15,6,1988,,often,,man,0,taipei,,bigboss_joe,25.04911869,121.6768554,18,40,28,woman,straight
11,7,1976,average_build,socially,university,woman,155,taipei,no,michelleyu,25.09463761,121.6771434,30,45,40,man,straight
9,8,1976,average_build,not_at_all,university,man,168,taipei,no,chotsky76,24.98490868,121.6778528,25,34,40,woman,straight
1,10,1988,,,university,woman,156,taipei,no,gwagwameow,25.0329636,121.6787769,25,32,28,man,straight
7,12,1989,fit,,post_grad,woman,170,taipei,no,vanessacy,24.96562353,121.6788833,25,35,27,man,straight
3,5,1993,,,,woman,0,taipei,,susanna1993,24.8642136,121.6789403,25,36,23,man,straight
18,6,1984,,socially,post_grad,woman,163,taipei,no,blazy_y,25.10104871,121.6796459,22,46,32,woman,gay
27,4,1976,average_build,,,man,0,taipei,no,avocadomy,25.16774621,121.6798682,18,55,40,woman,straight
3,8,1983,,,post_grad,woman,0,taipei,,jenninhaste,25.11978032,121.6809283,23,52,33,man,straight
12,2,1982,curvy,socially,,woman,165,taipei,no,zyl168,24.97756587,121.6814489,34,44,34,man,straight
22,11,1987,,not_at_all,,man,170,taipei,sometimes,remooocuteinabox,25.05910739,121.6815884,20,37,29,woman,straight
5,8,1986,average_build,,,man,0,taipei,,eddieou,25.04944712,121.6819912,22,46,30,man,gay
21,12,1990,average_build,socially,university,man,178,taipei,no,qed93,25.07533648,121.6820935,18,50,26,woman,straight
12,8,1998,thin,,,woman,172,taipei,no,kai_boobear,25.01728206,121.6821583,18,26,18,man,straight
13,3,1992,fit,not_at_all,university,man,170,taipei,no,leoben313,25.07425824,121.6830739,19,30,24,woman,straight
5,12,1975,,,,woman,0,taipei,,ivove40,25.0569636,121.6834596,27,68,41,man,straight
4,4,1972,,,,man,0,taipei,,rogercyc,25.01442489,121.6842387,29,74,44,woman,straight
8,8,1988,,,,woman,0,taipei,,sami0808,24.99659996,121.6845335,24,42,28,man,straight
7,10,1986,,,,woman,0,taipei,,katykatytron,25.09888,121.6852898,25,34,30,man,straight
12,8,1984,thin,socially,university,man,170,taipei,no,artis13,25.1084353,121.6854268,18,30,32,woman,straight
18,9,1990,,,,man,0,taipei,,young565,25.01809371,121.6863708,20,38,26,woman,straight
6,3,1993,,socially,university,woman,172,taipei,no,eyunhsieh,25.15193466,121.689111,22,28,23,man,straight
29,12,1971,average_build,socially,,woman,160,chi-lung,no,josephine168,25.14624365,121.6898513,39,54,45,man,straight
3,12,1981,,,,man,0,taipei,,xeben,24.97070679,121.6898712,24,56,35,woman,straight
14,4,1962,a_little_extra,socially,,woman,0,taipei,,mayjennifer,25.01238249,121.690088,20,50,54,man,straight
24,6,1966,,,,woman,0,taipei,,ginwang,25.11306696,121.6908748,32,86,50,man,straight
5,12,1986,,socially,university,woman,168,taipei,no,anonymousvfromtw,24.97716961,121.6911099,27,40,30,man,straight
11,11,1988,average_build,socially,university,woman,160,taipei,no,bclilian,25.12251584,121.6914111,24,39,28,man,straight
14,3,1993,average_build,,university,woman,160,taipei,no,yunye_wendy,24.82019764,121.6916726,22,32,23,man,straight
8,11,1994,,socially,,man,0,taipei,no,jeffteo1234,25.01594232,121.6922705,18,28,22,woman,straight
8,3,1996,,,university,woman,0,taipei,no,prestoyun,24.99476135,121.6922925,21,29,20,everyone,bisexual
8,7,1991,,,,man,178,taipei,,asjk1991,25.05746249,121.6938672,19,36,25,woman,straight
10,4,1992,,,,man,0,taipei,,lynn-la,25.04691709,121.6944591,19,34,24,woman,straight
15,7,1988,fit,socially,university,man,175,taipei,no,chrischen715,24.98347555,121.6951339,21,42,28,woman,straight
14,7,1979,fit,socially,university,woman,161,taipei,no,cecily_huang,25.06354464,121.6951978,30,45,37,man,straight
4,11,1990,,,,woman,0,taipei,no,milk11042,24.92987082,121.696,20,38,26,man,straight
14,12,1985,,,,man,0,taipei,,crsport,25.02537635,121.6964428,28,48,31,woman,straight
30,3,1984,fit,,university,woman,163,taipei,,nijntjepluis,25.04522518,121.6964809,25,42,32,man,straight
14,2,1981,,,,woman,163,taipei,no,kaya0214,25.01505726,121.6981428,28,45,35,man,straight
12,10,1984,average_build,often,post_grad,woman,168,taipei,no,liebefrei,24.9232075,121.6983908,21,45,32,woman,gay
15,9,1976,fit,socially,post_grad,man,175,taipei,,kevin8taipei,25.11553241,121.6987601,23,52,40,woman,straight
23,5,1988,fit,,post_grad,woman,170,taipei,no,cassiezu,24.98470322,121.7002583,25,38,28,man,straight
6,1,1991,fit,socially,university,woman,163,taipei,no,jia_chang,24.95493812,121.7026109,25,35,26,man,straight
20,4,1990,fit,socially,university,man,175,taipei,no,jimmyjuan1990,25.08956737,121.7026817,18,42,26,woman,straight
1,3,1966,fit,not_at_all,post_grad,man,185,taipei,no,mto1,25.20973128,121.7044099,30,39,50,woman,straight
30,10,1983,,,,woman,0,taipei,,hannahliu1030,25.09239512,121.7048499,22,48,33,man,straight
27,5,1979,average_build,socially,post_grad,woman,158,taipei,no,misswoobaby,24.98279059,121.7049617,25,50,37,everyone,bisexual
